,id,group,score,outcome
5254,9402,blacks,10,True
5255,9404,blacks,6,True
5256,9405,blacks,10,True
5257,9407,blacks,7,False
5258,9412,blacks,1,False
5259,9413,blacks,9,True
5260,9414,whites,2,True
5261,9415,whites,1,False
5262,9416,blacks,5,False
5263,9417,whites,6,True
5264,9419,blacks,3,True
5265,9420,blacks,3,False
5266,9425,whites,1,False
5267,9428,whites,2,False
5268,9433,blacks,1,False
5269,9434,blacks,1,False
5270,9435,whites,5,False
5271,9436,blacks,7,True
5272,9438,blacks,7,False
5273,9439,blacks,6,True
5274,9440,blacks,5,False
5275,9441,blacks,9,True
5276,9442,blacks,8,True
5277,9443,blacks,8,True
5278,9444,whites,5,False
5279,9448,whites,5,False
5280,9450,blacks,7,False
5281,9451,blacks,7,True
5282,9452,blacks,7,True
5283,9458,blacks,3,True
5284,9462,whites,6,True
5285,9464,whites,2,False
5286,9465,blacks,1,False
5287,9467,blacks,7,True
5288,9473,blacks,7,False
5289,9475,blacks,1,False
5290,9476,blacks,2,False
5291,9479,whites,1,False
5292,9483,blacks,8,True
5293,9484,whites,2,False
5294,9486,blacks,5,True
5295,9488,whites,4,True
5296,9491,whites,5,False
5297,9492,blacks,6,False
5298,9493,blacks,5,False
5299,9494,whites,7,False
5300,9497,blacks,8,False
5301,9499,blacks,7,True
5302,9500,whites,2,False
5303,9504,blacks,5,False
5304,9506,blacks,9,True
5305,9509,blacks,7,True
5306,9512,blacks,6,False
5307,9513,blacks,1,False
5308,9515,blacks,4,False
5309,9516,blacks,2,False
5310,9517,whites,1,False
5311,9518,whites,1,False
5312,9519,whites,6,True
5313,9523,blacks,5,True
5314,9524,whites,10,False
5315,9526,whites,8,False
5316,9527,blacks,2,False
5317,9528,blacks,4,False
5318,9529,blacks,8,True
5319,9532,blacks,5,True
5320,9534,blacks,6,True
5321,9536,blacks,8,True
5322,9538,blacks,3,True
5323,9539,whites,10,False
5324,9540,blacks,2,True
5325,9541,blacks,5,True
5326,9542,blacks,8,True
5327,9544,whites,9,True
5328,9545,blacks,4,False
5329,9547,whites,4,False
5330,9548,whites,1,False
5331,9550,blacks,8,True
5332,9553,whites,2,False
5333,9554,whites,2,False
5334,9557,blacks,4,False
5335,9560,whites,8,True
5336,9561,whites,7,True
5337,9562,blacks,4,False
5338,9563,whites,6,False
5339,9566,whites,8,True
5340,9567,blacks,3,False
5341,9568,blacks,6,True
5342,9569,whites,1,False
5343,9570,blacks,3,True
5344,9574,blacks,5,False
5345,9578,blacks,7,False
5346,9579,blacks,4,False
5347,9581,blacks,3,False
5348,9584,blacks,7,True
5349,9586,blacks,5,True
5350,9588,whites,2,False
5351,9589,blacks,6,False
5352,9591,blacks,5,True
5353,9592,whites,3,False
5354,9593,whites,1,False
5355,9596,blacks,10,True
5356,9597,whites,4,False
5357,9600,whites,4,True
5358,9603,blacks,2,True
5359,9604,blacks,5,True
5360,9606,whites,6,True
5361,9608,whites,6,False
5362,9612,whites,1,True
5363,9613,whites,4,True
5364,9616,blacks,5,False
5365,9617,blacks,4,True
5366,9618,whites,6,False
5367,9619,whites,6,True
5368,9620,whites,10,True
5369,9621,whites,2,False
5370,9624,blacks,3,False
5371,9626,blacks,8,True
5372,9627,whites,4,True
5373,9628,blacks,10,True
5374,9629,blacks,9,False
5375,9630,whites,1,False
5376,9631,whites,4,False
5377,9632,whites,1,False
5378,9635,whites,1,False
5379,9636,blacks,10,True
5380,9640,blacks,9,True
5381,9641,whites,1,False
5382,9643,whites,1,False
5383,9644,blacks,6,False
5384,9645,whites,4,False
5385,9646,blacks,9,True
5386,9648,whites,4,False
5387,9653,whites,7,False
5388,9654,blacks,2,True
5389,9655,whites,3,True
5390,9656,blacks,2,True
5391,9658,blacks,10,False
5392,9659,blacks,4,False
5393,9662,whites,3,False
5394,9663,blacks,4,False
5395,9664,whites,3,True
5396,9666,blacks,8,False
5397,9667,whites,4,True
5398,9668,blacks,2,False
5399,9669,blacks,1,False
5400,9670,whites,2,False
5401,9672,blacks,8,False
5402,9674,whites,8,True
5403,9676,blacks,9,False
5404,9677,blacks,1,False
5405,9681,blacks,7,True
5406,9685,blacks,7,True
5407,9686,blacks,4,False
5408,9687,blacks,7,False
5409,9689,blacks,4,False
5410,9690,blacks,2,False
5411,9691,blacks,6,False
5412,9695,whites,1,False
5413,9698,blacks,6,True
5414,9703,blacks,3,True
5415,9704,blacks,3,False
5416,9706,whites,7,False
5417,9708,blacks,2,True
5418,9709,blacks,9,False
5419,9710,blacks,5,True
5420,9712,blacks,4,True
5421,9713,whites,1,False
5422,9714,blacks,10,True
5423,9715,whites,1,False
5424,9717,whites,1,False
5425,9720,whites,3,True
5426,9722,whites,6,True
5427,9723,blacks,4,False
5428,9724,blacks,1,False
5429,9727,blacks,5,True
5430,9729,blacks,5,True
5431,9730,whites,2,False
5432,9731,blacks,4,False
5433,9732,blacks,6,True
5434,9733,blacks,4,True
5435,9734,whites,4,False
5436,9737,whites,1,False
5437,9738,blacks,7,False
5438,9739,blacks,8,True
5439,9740,blacks,9,True
5440,9741,blacks,10,True
5441,9743,blacks,10,False
5442,9745,blacks,7,True
5443,9747,blacks,4,True
5444,9748,blacks,6,True
5445,9749,whites,10,True
5446,9750,blacks,2,False
5447,9752,blacks,4,True
5448,9754,blacks,4,True
5449,9755,blacks,6,True
5450,9756,blacks,3,True
5451,9758,whites,4,True
5452,9759,whites,5,False
5453,9767,whites,1,False
5454,9771,blacks,2,False
5455,9773,blacks,6,True
5456,9774,whites,2,True
5457,9776,whites,1,False
5458,9777,blacks,3,True
5459,9778,blacks,6,False
5460,9780,blacks,7,True
5461,9781,whites,9,True
5462,9782,blacks,10,False
5463,9783,blacks,4,True
5464,9784,blacks,2,False
5465,9785,whites,2,False
5466,9786,blacks,10,True
5467,9787,blacks,5,True
5468,9788,blacks,8,False
5469,9789,blacks,1,False
5470,9790,blacks,2,True
5471,9791,whites,5,False
5472,9793,whites,1,True
5473,9797,blacks,4,True
5474,9798,blacks,6,False
5475,9799,whites,5,True
5476,9800,whites,2,False
5477,9801,blacks,5,False
5478,9802,blacks,1,False
5479,9805,blacks,7,True
5480,9808,whites,5,False
5481,9810,blacks,9,False
5482,9811,blacks,9,True
5483,9814,blacks,8,True
5484,9815,blacks,3,True
5485,9817,blacks,5,True
5486,9818,whites,5,True
5487,9820,blacks,4,False
5488,9822,whites,4,True
5489,9823,blacks,5,False
5490,9826,blacks,10,True
5491,9827,whites,2,False
5492,9830,whites,2,False
5493,9832,whites,4,True
5494,9833,whites,1,False
5495,9834,blacks,5,False
5496,9835,blacks,2,False
5497,9837,whites,5,False
5498,9838,blacks,1,False
5499,9840,whites,1,False
5500,9843,blacks,8,True
5501,9844,whites,1,True
5502,9845,blacks,1,False
5503,9846,whites,3,True
5504,9847,blacks,6,True
5505,9851,blacks,1,True
5506,9852,blacks,10,True
5507,9853,whites,6,True
5508,9854,blacks,3,True
5509,9855,whites,2,False
5510,9856,blacks,9,False
5511,9857,blacks,9,True
5512,9861,whites,2,False
5513,9864,blacks,1,True
5514,9865,blacks,4,True
5515,9867,blacks,3,False
5516,9868,blacks,10,False
5517,9869,blacks,6,False
5518,9871,whites,6,False
5519,9872,blacks,6,True
5520,9875,blacks,1,True
5521,9877,whites,5,True
5522,9879,blacks,3,True
5523,9880,whites,1,False
5524,9881,whites,7,True
5525,9883,blacks,4,True
5526,9885,blacks,7,False
5527,9888,blacks,4,False
5528,9889,blacks,6,False
5529,9890,blacks,1,False
5530,9891,blacks,2,False
5531,9892,blacks,10,True
5532,9894,whites,9,True
5533,9898,blacks,9,True
5534,9899,blacks,2,False
5535,9902,blacks,1,True
5536,9904,blacks,9,True
5537,9905,whites,5,True
5538,9906,whites,2,False
5539,9907,blacks,9,True
5540,9908,blacks,10,True
5541,9909,blacks,9,True
5542,9910,blacks,9,True
5543,9914,whites,4,True
5544,9917,blacks,1,False
5545,9918,whites,5,False
5546,9919,blacks,4,False
5547,9920,whites,3,True
5548,9921,blacks,5,False
5549,9922,blacks,3,False
5550,9923,blacks,5,True
5551,9924,whites,3,True
5552,9926,whites,10,True
5553,9931,blacks,1,False
5554,9933,blacks,10,True
5555,9934,blacks,5,True
5556,9935,blacks,10,True
5557,9937,blacks,1,True
5558,9939,whites,1,False
5559,9940,blacks,9,True
5560,9944,whites,1,True
5561,9945,whites,2,True
5562,9948,blacks,7,False
5563,9951,whites,2,False
5564,9952,whites,1,False
5565,9953,blacks,3,True
5566,9955,blacks,1,False
5567,9956,blacks,1,True
5568,9959,blacks,6,False
5569,9960,blacks,2,False
5570,9963,blacks,9,False
5571,9965,whites,4,False
5572,9966,blacks,5,True
5573,9968,blacks,6,True
5574,9969,whites,5,True
5575,9970,blacks,7,True
5576,9971,whites,1,False
5577,9972,blacks,2,False
5578,9973,blacks,10,True
5579,9977,blacks,5,True
5580,9979,whites,1,False
5581,9980,blacks,6,True
5582,9981,blacks,6,True
5583,9983,blacks,3,True
5584,9984,blacks,8,False
5585,9985,whites,4,False
5586,9987,blacks,4,True
5587,9988,blacks,1,False
5588,9989,blacks,9,True
5589,9991,whites,4,False
5590,9996,whites,1,True
5591,9997,blacks,4,False
5592,10004,blacks,5,False
5593,10006,whites,10,True
5594,10007,blacks,6,False
5595,10008,whites,4,True
5596,10009,blacks,7,True
5597,10010,blacks,9,True
5598,10011,blacks,3,True
5599,10012,blacks,6,True
5600,10013,blacks,4,True
5601,10015,blacks,4,True
5602,10018,blacks,5,False
5603,10019,blacks,5,True
5604,10020,whites,4,False
5605,10021,whites,4,False
5606,10022,blacks,6,True
5607,10025,blacks,4,True
5608,10027,blacks,6,False
5609,10028,blacks,9,False
5610,10029,whites,1,False
5611,10032,whites,2,True
5612,10033,blacks,6,True
5613,10035,blacks,5,False
5614,10036,blacks,4,True
5615,10037,blacks,4,True
5616,10039,blacks,9,True
5617,10040,blacks,1,True
5618,10042,blacks,7,True
5619,10043,whites,1,False
5620,10044,whites,2,True
5621,10045,blacks,6,True
5622,10046,whites,6,True
5623,10047,whites,1,False
5624,10048,whites,5,True
5625,10051,whites,10,True
5626,10052,blacks,5,False
5627,10054,blacks,5,False
5628,10055,blacks,7,False
5629,10057,blacks,8,False
5630,10058,blacks,5,False
5631,10059,blacks,7,False
5632,10061,blacks,1,False
5633,10062,whites,5,True
5634,10064,blacks,1,False
5635,10065,whites,4,False
5636,10066,blacks,6,False
5637,10068,whites,4,False
5638,10069,whites,2,False
5639,10072,whites,3,True
5640,10073,blacks,2,False
5641,10076,blacks,4,False
5642,10077,blacks,6,False
5643,10081,blacks,8,True
5644,10083,whites,1,False
5645,10084,whites,5,False
5646,10086,whites,2,True
5647,10087,whites,2,True
5648,10088,blacks,2,False
5649,10091,blacks,5,True
5650,10092,blacks,2,True
5651,10094,whites,3,False
5652,10095,blacks,3,False
5653,10097,blacks,3,True
5654,10105,whites,9,False
5655,10107,blacks,5,False
5656,10110,blacks,4,True
5657,10111,blacks,2,False
5658,10112,blacks,5,True
5659,10115,blacks,2,False
5660,10119,blacks,9,True
5661,10121,blacks,9,True
5662,10123,whites,6,True
5663,10124,whites,2,False
5664,10126,whites,6,True
5665,10127,whites,7,False
5666,10129,blacks,8,True
5667,10130,blacks,1,False
5668,10131,blacks,9,False
5669,10132,whites,1,True
5670,10133,whites,2,False
5671,10136,blacks,3,True
5672,10137,blacks,7,False
5673,10139,blacks,3,True
5674,10141,blacks,6,True
5675,10142,blacks,8,False
5676,10143,blacks,8,False
5677,10148,blacks,7,True
5678,10150,blacks,2,True
5679,10157,blacks,9,True
5680,10158,blacks,9,True
5681,10159,whites,1,False
5682,10161,whites,2,False
5683,10163,blacks,6,False
5684,10165,blacks,2,True
5685,10166,whites,1,False
5686,10167,blacks,6,True
5687,10168,whites,1,False
5688,10169,whites,7,True
5689,10171,blacks,3,True
5690,10173,blacks,8,True
5691,10174,whites,7,True
5692,10176,blacks,6,True
5693,10178,whites,1,False
5694,10179,blacks,1,False
5695,10180,whites,3,False
5696,10181,blacks,9,False
5697,10183,blacks,9,False
5698,10184,blacks,8,False
5699,10185,blacks,2,False
5700,10188,whites,4,True
5701,10189,blacks,10,True
5702,10193,blacks,5,False
5703,10194,blacks,8,True
5704,10196,whites,9,False
5705,10197,blacks,10,True
5706,10202,blacks,8,True
5707,10207,blacks,6,False
5708,10208,whites,3,False
5709,10209,whites,1,False
5710,10210,blacks,9,False
5711,10211,blacks,4,False
5712,10212,blacks,2,False
5713,10214,blacks,10,False
5714,10216,blacks,8,False
5715,10217,blacks,8,True
5716,10218,blacks,4,True
5717,10219,whites,8,True
5718,10220,blacks,3,False
5719,10223,blacks,7,False
5720,10224,blacks,5,False
5721,10226,blacks,7,True
5722,10228,whites,1,False
5723,10229,blacks,2,False
5724,10230,whites,1,False
5725,10232,blacks,1,True
5726,10233,blacks,5,False
5727,10234,blacks,1,True
5728,10235,blacks,9,False
5729,10237,whites,9,True
5730,10239,blacks,1,False
5731,10241,blacks,6,True
5732,10242,whites,7,False
5733,10250,blacks,10,False
5734,10251,whites,2,False
5735,10252,blacks,4,False
5736,10254,blacks,9,False
5737,10256,whites,4,False
5738,10258,whites,3,True
5739,10259,whites,1,False
5740,10260,whites,9,True
5741,10261,blacks,2,False
5742,10267,blacks,8,False
5743,10269,whites,3,False
5744,10272,blacks,4,False
5745,10273,blacks,3,False
5746,10274,blacks,8,True
5747,10276,blacks,1,True
5748,10277,blacks,7,False
5749,10279,blacks,2,False
5750,10280,blacks,10,True
5751,10281,whites,1,False
5752,10283,blacks,5,True
5753,10289,whites,8,True
5754,10290,blacks,10,True
5755,10292,blacks,8,False
5756,10293,whites,3,False
5757,10295,blacks,5,False
5758,10296,blacks,3,False
5759,10298,blacks,5,True
5760,10299,blacks,5,False
5761,10300,whites,1,False
5762,10301,blacks,3,True
5763,10302,blacks,2,False
5764,10305,blacks,6,True
5765,10306,whites,1,True
5766,10307,blacks,6,False
5767,10309,blacks,5,True
5768,10312,blacks,2,True
5769,10313,blacks,10,False
5770,10314,whites,6,True
5771,10315,blacks,1,True
5772,10317,blacks,1,False
5773,10319,blacks,1,True
5774,10324,blacks,4,True
5775,10326,blacks,10,True
5776,10327,whites,5,False
5777,10328,blacks,4,False
5778,10330,whites,1,False
5779,10334,blacks,6,True
5780,10336,blacks,8,True
5781,10338,whites,2,True
5782,10339,blacks,10,True
5783,10344,blacks,2,False
5784,10345,blacks,1,False
5785,10346,blacks,8,True
5786,10348,blacks,2,False
5787,10349,blacks,1,True
5788,10351,blacks,4,True
5789,10354,blacks,6,False
5790,10357,whites,2,False
5791,10359,blacks,6,False
5792,10360,whites,1,False
5793,10361,whites,9,False
5794,10363,blacks,9,True
5795,10367,blacks,6,True
5796,10370,whites,3,False
5797,10372,whites,1,True
5798,10375,blacks,4,True
5799,10376,whites,1,False
5800,10377,whites,1,False
5801,10378,whites,6,True
5802,10379,blacks,7,True
5803,10381,blacks,6,True
5804,10383,blacks,9,True
5805,10386,whites,7,False
5806,10387,blacks,2,True
5807,10388,blacks,6,True
5808,10389,whites,6,False
5809,10390,whites,4,True
5810,10393,blacks,10,True
5811,10394,blacks,1,False
5812,10399,whites,5,False
5813,10400,whites,7,False
5814,10401,whites,1,False
5815,10402,whites,1,False
5816,10403,whites,5,True
5817,10406,blacks,7,False
5818,10407,blacks,8,True
5819,10410,whites,6,False
5820,10411,blacks,9,False
5821,10412,whites,1,False
5822,10413,blacks,1,False
5823,10415,blacks,1,False
5824,10416,blacks,7,False
5825,10417,whites,1,False
5826,10420,whites,4,True
5827,10422,whites,3,True
5828,10423,whites,2,True
5829,10424,blacks,1,False
5830,10425,blacks,1,True
5831,10426,whites,1,False
5832,10427,whites,2,False
5833,10428,whites,4,False
5834,10431,whites,1,False
5835,10432,blacks,4,False
5836,10434,whites,2,False
5837,10436,blacks,10,False
5838,10437,whites,4,True
5839,10439,blacks,3,False
5840,10440,whites,1,False
5841,10444,blacks,6,False
5842,10446,blacks,4,False
5843,10447,whites,1,False
5844,10448,blacks,4,True
5845,10449,blacks,2,False
5846,10450,whites,2,True
5847,10451,blacks,4,True
5848,10452,blacks,1,False
5849,10454,blacks,6,True
5850,10456,blacks,7,True
5851,10457,blacks,7,True
5852,10462,whites,3,False
5853,10463,blacks,7,True
5854,10464,whites,1,False
5855,10467,whites,1,False
5856,10469,blacks,1,False
5857,10471,blacks,3,True
5858,10476,whites,5,False
5859,10480,blacks,7,True
5860,10483,blacks,5,False
5861,10484,whites,1,False
5862,10486,whites,1,False
5863,10487,whites,2,True
5864,10489,whites,8,False
5865,10490,whites,2,True
5866,10491,whites,3,False
5867,10494,blacks,7,True
5868,10498,whites,1,False
5869,10499,whites,9,True
5870,10500,blacks,6,True
5871,10502,whites,1,False
5872,10505,blacks,9,False
5873,10506,blacks,7,True
5874,10507,whites,2,False
5875,10509,blacks,7,False
5876,10510,whites,1,False
5877,10511,blacks,9,True
5878,10512,blacks,10,True
5879,10513,whites,1,False
5880,10514,whites,9,False
5881,10518,blacks,5,True
5882,10519,blacks,9,True
5883,10520,blacks,4,True
5884,10522,whites,1,False
5885,10524,blacks,6,False
5886,10525,blacks,4,True
5887,10526,whites,6,False
5888,10530,blacks,3,False
5889,10531,whites,8,True
5890,10532,blacks,4,True
5891,10533,blacks,8,True
5892,10535,blacks,6,True
5893,10536,blacks,9,True
5894,10538,blacks,6,False
5895,10539,whites,5,True
5896,10540,whites,1,True
5897,10541,whites,5,True
5898,10542,whites,7,True
5899,10543,whites,1,True
5900,10544,whites,1,False
5901,10545,blacks,7,False
5902,10546,whites,6,False
5903,10547,blacks,5,True
5904,10548,whites,1,False
5905,10550,whites,4,False
5906,10552,whites,1,False
5907,10553,blacks,8,True
5908,10554,blacks,7,True
5909,10555,blacks,3,True
5910,10556,blacks,3,False
5911,10557,blacks,4,False
5912,10558,blacks,6,True
5913,10559,blacks,6,False
5914,10560,whites,1,True
5915,10561,blacks,10,False
5916,10563,blacks,3,False
5917,10567,whites,3,False
5918,10568,whites,4,False
5919,10570,whites,3,False
5920,10571,whites,10,True
5921,10572,blacks,8,True
5922,10573,blacks,6,False
5923,10575,whites,4,False
5924,10577,whites,2,True
5925,10579,blacks,4,True
5926,10580,whites,8,False
5927,10581,blacks,4,True
5928,10582,blacks,6,True
5929,10584,whites,5,True
5930,10585,blacks,5,False
5931,10586,blacks,5,True
5932,10589,blacks,5,True
5933,10590,blacks,5,True
5934,10591,whites,5,True
5935,10595,whites,1,False
5936,10599,blacks,5,True
5937,10604,whites,6,True
5938,10606,whites,9,False
5939,10607,whites,5,True
5940,10608,whites,2,True
5941,10611,whites,3,True
5942,10614,blacks,10,True
5943,10617,whites,1,True
5944,10618,blacks,3,True
5945,10619,blacks,10,True
5946,10622,blacks,6,False
5947,10624,blacks,3,True
5948,10625,blacks,4,False
5949,10626,whites,1,False
5950,10627,whites,4,False
5951,10629,whites,1,True
5952,10631,whites,3,False
5953,10636,whites,7,False
5954,10637,whites,2,True
5955,10641,blacks,5,True
5956,10643,blacks,10,False
5957,10645,blacks,7,False
5958,10646,blacks,8,True
5959,10647,whites,5,False
5960,10649,blacks,5,False
5961,10651,whites,6,False
5962,10652,blacks,6,True
5963,10653,blacks,2,False
5964,10656,blacks,4,False
5965,10657,whites,2,False
5966,10659,blacks,10,True
5967,10664,blacks,10,True
5968,10665,blacks,6,True
5969,10666,blacks,7,True
5970,10667,blacks,4,False
5971,10669,whites,1,True
5972,10670,blacks,1,False
5973,10671,blacks,3,True
5974,10672,blacks,6,False
5975,10673,blacks,7,True
5976,10674,blacks,10,False
5977,10675,whites,3,True
5978,10677,blacks,9,True
5979,10680,blacks,6,True
5980,10685,blacks,2,False
5981,10686,whites,1,False
5982,10690,blacks,6,False
5983,10692,blacks,9,True
5984,10694,blacks,6,False
5985,10695,whites,8,True
5986,10697,whites,8,True
5987,10698,blacks,3,True
5988,10699,blacks,10,True
5989,10700,blacks,10,True
5990,10703,blacks,7,False
5991,10706,blacks,7,False
5992,10707,whites,10,True
5993,10708,whites,4,False
5994,10709,whites,1,False
5995,10712,blacks,6,True
5996,10719,blacks,4,False
5997,10720,blacks,6,True
5998,10721,whites,2,False
5999,10723,whites,6,True
6000,10728,blacks,7,True
6001,10729,blacks,1,True
6002,10730,blacks,2,False
6003,10733,blacks,2,True
6004,10735,blacks,1,False
6005,10736,blacks,6,True
6006,10737,whites,3,False
6007,10743,blacks,6,True
6008,10748,whites,1,False
6009,10749,blacks,2,False
6010,10750,whites,3,False
6011,10753,blacks,10,True
6012,10756,whites,4,False
6013,10757,blacks,6,True
6014,10758,blacks,2,False
6015,10761,blacks,4,True
6016,10763,blacks,1,False
6017,10764,blacks,10,True
6018,10765,blacks,4,False
6019,10766,blacks,7,True
6020,10768,whites,3,True
6021,10769,whites,1,False
6022,10770,whites,1,False
6023,10773,whites,8,True
6024,10774,blacks,1,True
6025,10778,whites,1,True
6026,10779,whites,3,False
6027,10781,blacks,1,False
6028,10783,whites,1,False
6029,10784,whites,2,False
6030,10786,whites,3,False
6031,10787,blacks,7,False
6032,10793,whites,7,True
6033,10794,blacks,6,True
6034,10795,blacks,5,True
6035,10799,blacks,4,True
6036,10801,blacks,5,True
6037,10803,whites,1,False
6038,10805,whites,5,False
6039,10806,blacks,4,True
6040,10807,whites,9,True
6041,10808,whites,5,True
6042,10810,blacks,6,False
6043,10811,whites,5,False
6044,10814,blacks,4,True
6045,10818,whites,3,True
6046,10821,blacks,5,True
6047,10824,blacks,4,True
6048,10827,whites,1,False
6049,10829,blacks,6,False
6050,10831,whites,8,True
6051,10836,blacks,6,True
6052,10837,blacks,6,False
6053,10838,blacks,6,True
6054,10839,blacks,9,True
6055,10841,blacks,1,True
6056,10844,whites,8,True
6057,10848,blacks,6,False
6058,10849,blacks,7,True
6059,10851,blacks,3,True
6060,10855,blacks,6,True
6061,10858,blacks,2,False
6062,10859,blacks,8,False
6063,10860,blacks,6,False
6064,10863,blacks,2,True
6065,10864,blacks,7,True
6066,10865,whites,1,False
6067,10869,blacks,10,True
6068,10870,whites,8,True
6069,10871,whites,1,False
6070,10873,blacks,5,True
6071,10874,blacks,4,False
6072,10876,blacks,2,False
6073,10879,whites,1,False
6074,10882,whites,4,False
6075,10883,blacks,4,True
6076,10884,whites,6,False
6077,10886,blacks,7,True
6078,10888,blacks,8,True
6079,10889,blacks,7,False
6080,10893,whites,2,False
6081,10894,blacks,4,False
6082,10895,blacks,8,True
6083,10896,blacks,6,True
6084,10897,whites,8,False
6085,10899,whites,5,True
6086,10900,blacks,2,False
6087,10903,blacks,10,True
6088,10907,whites,5,False
6089,10909,whites,10,True
6090,10911,whites,4,False
6091,10913,blacks,7,True
6092,10914,blacks,5,True
6093,10917,blacks,5,True
6094,10918,whites,3,False
6095,10919,blacks,6,True
6096,10920,whites,5,False
6097,10921,blacks,2,False
6098,10922,whites,1,False
6099,10924,blacks,2,False
6100,10925,whites,2,True
6101,10927,blacks,6,False
6102,10928,blacks,5,False
6103,10930,blacks,7,True
6104,10932,blacks,3,False
6105,10934,whites,1,False
6106,10936,blacks,6,True
6107,10939,whites,1,False
6108,10940,whites,9,False
6109,10941,whites,4,True
6110,10942,blacks,5,False
6111,10945,blacks,8,True
6112,10946,blacks,5,False
6113,10947,blacks,9,True
6114,10948,whites,3,False
6115,10949,blacks,9,True
6116,10950,whites,1,True
6117,10952,whites,2,False
6118,10954,whites,7,False
6119,10955,whites,2,False
6120,10956,whites,1,False
6121,10957,blacks,6,True
6122,10958,whites,6,False
6123,10960,blacks,6,True
6124,10962,whites,6,True
6125,10963,whites,4,False
6126,10964,blacks,4,False
6127,10965,whites,4,True
6128,10966,whites,1,False
6129,10967,blacks,2,True
6130,10969,blacks,3,True
6131,10971,whites,2,False
6132,10972,whites,2,False
6133,10975,blacks,2,False
6134,10976,whites,1,True
6135,10977,blacks,7,True
6136,10979,blacks,1,False
6137,10980,blacks,2,False
6138,10981,blacks,5,False
6139,10982,whites,8,False
6140,10984,blacks,7,True
6141,10985,blacks,10,True
6142,10989,blacks,4,False
6143,10990,whites,10,True
6144,10992,whites,6,True
6145,10994,blacks,2,True
6146,10995,blacks,9,False
6147,10996,blacks,7,False
6148,10997,blacks,3,False
6149,11000,blacks,2,False
